
Model Outputs
100
,,Hoang Trung Hieu lower pig:LAbsAnkleAngle,,,Hoang Trung Hieu lower pig:LAnkleAngles,,,Hoang Trung Hieu lower pig:LAnkleForce,,,Hoang Trung Hieu lower pig:LAnkleMoment,,,Hoang Trung Hieu lower pig:LAnklePower,,,Hoang Trung Hieu lower pig:LFE,,,,,,,,,Hoang Trung Hieu lower pig:LFO,,,,,,,,,Hoang Trung Hieu lower pig:LFootProgressAngles,,,Hoang Trung Hieu lower pig:LHipAngles,,,Hoang Trung Hieu lower pig:LHipForce,,,Hoang Trung Hieu lower pig:LHipMoment,,,Hoang Trung Hieu lower pig:LHipPower,,,Hoang Trung Hieu lower pig:LKneeAngles,,,Hoang Trung Hieu lower pig:LKneeForce,,,Hoang Trung Hieu lower pig:LKneeMoment,,,Hoang Trung Hieu lower pig:LKneePower,,,Hoang Trung Hieu lower pig:LPelvisAngles,,,Hoang Trung Hieu lower pig:LTI,,,,,,,,,Hoang Trung Hieu lower pig:LTO,,,,,,,,,Hoang Trung Hieu lower pig:PEL,,,,,,,,,Hoang Trung Hieu lower pig:RAbsAnkleAngle,,,Hoang Trung Hieu lower pig:RAnkleAngles,,,Hoang Trung Hieu lower pig:RAnkleForce,,,Hoang Trung Hieu lower pig:RAnkleMoment,,,Hoang Trung Hieu lower pig:RAnklePower,,,Hoang Trung Hieu lower pig:RFE,,,,,,,,,Hoang Trung Hieu lower pig:RFO,,,,,,,,,Hoang Trung Hieu lower pig:RFootProgressAngles,,,Hoang Trung Hieu lower pig:RHipAngles,,,Hoang Trung Hieu lower pig:RHipForce,,,Hoang Trung Hieu lower pig:RHipMoment,,,Hoang Trung Hieu lower pig:RHipPower,,,Hoang Trung Hieu lower pig:RKneeAngles,,,Hoang Trung Hieu lower pig:RKneeForce,,,Hoang Trung Hieu lower pig:RKneeMoment,,,Hoang Trung Hieu lower pig:RKneePower,,,Hoang Trung Hieu lower pig:RPelvisAngles,,,Hoang Trung Hieu lower pig:RTI,,,,,,,,,Hoang Trung Hieu lower pig:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
1087,0,-19.9452,0,0,-20.038,2.06248,-5.40273,-0.135426,-0.108719,-0.0975725,-0.504666,-1.74903e-15,-34.1422,0,0,-0.00744429,4.93984,18.5887,-6.92999,937.488,666.709,531.366,414.431,414.431,414.431,42.5574,-13.8596,24.9599,621.12,720.453,201.806,167.19,167.19,167.19,-4.76897,24.3608,-44.1779,3.19543,-10.4225,4.87146,0.950118,-0.169879,-0.0291876,-380.672,-100.173,-1.62537,0,0,0.095715,32.397,13.0185,-46.8507,0.0555443,-0.276263,0.486421,-18.7227,-39.3042,-32.0483,0,0,-0.0648107,21.7236,-4.39004,1.40782,15.9427,50.4104,43.9632,628.707,633.832,284.081,372.958,372.958,372.958,42.5575,-13.8597,24.9599,624.442,759.291,161.976,55.7299,55.7299,55.7299,-4.60372,21.6579,-0.557973,1067.32,560.663,927.763,126.456,126.456,126.456,-9.77625,0,0,-10.0357,3.35127,-12.9914,0.015489,-0.206005,-0.687049,10.0703,8.74514e-16,29.3825,0,0,-0.0108431,-1.01362,-22.0382,22.2953,1221.79,521.094,545.424,417.6,417.6,417.6,-11.0644,-79.5896,-11.3131,1333.91,512.645,118.552,160.562,160.562,160.562,-79.8665,1.45615,-14.5024,43.5495,7.37362,19.9476,-1.09093,0.385742,0.901552,1059.96,-463.139,27.0231,0,0,2.93847,18.667,8.73743,-24.23,-1.55757,-0.0204367,0.438175,-680.329,2.71386,29.7897,0,0,-2.81306,21.7236,4.39004,-1.40782,4.33328,-1.04465,-2.30442,1229.65,551.052,148.069,374.56,374.56,374.56,-11.0644,-79.5896,-11.3131,1384.92,499.242,109.435,53.5207,53.5207,53.5207
1088,0,-18.555,0,0,-18.642,2.06759,-5.43836,-0.159678,-0.090353,-0.109031,-1.93038,-2.62354e-15,-28.5315,0,0,0.0166485,5.00765,18.0884,-8.12735,943.082,667.977,524.506,415.448,415.448,415.448,42.6268,-12.383,22.3239,612.856,724.994,214.007,167.19,167.19,167.19,-4.29636,21.7684,-43.9241,3.31547,-10.3115,6.38035,0.912649,-0.0608101,0.0268161,-374.277,-42.4434,2.06219,0,0,0.104352,36.2073,13.5688,-45.7933,0.0597417,-0.228488,0.567571,-19.8745,-32.0217,-27.1102,0,0,-0.0101206,21.2157,-4.07089,1.08944,17.0493,53.5314,42.2463,620.868,638.268,296.132,372.055,372.055,372.055,42.6268,-12.383,22.3239,615.863,763.654,173.98,55.7299,55.7299,55.7299,-4.22568,21.1674,-0.322833,1069.43,560.172,922.518,126.456,126.456,126.456,-11.0327,0,0,-11.3146,3.31102,-12.7358,0.0211344,-0.210873,-0.688502,4.88673,8.74514e-16,28.4108,0,0,0.0106342,-0.644864,-21.0662,21.9146,1217.01,521.274,537.766,416.923,416.923,416.923,-10.386,-79.2039,-12.157,1336.05,518.931,110.903,160.562,160.562,160.562,-79.352,2.52606,-14.5242,42.0439,7.0769,19.636,-1.10716,0.457154,0.912234,1050.94,-487.903,15.0513,0,0,2.87699,16.5207,8.57259,-24.6291,-1.55878,-0.0126165,0.416913,-681.652,12.3812,28.2289,0,0,-1.90917,21.2157,4.07089,-1.08944,5.22884,-2.04156,-2.83479,1232.06,557.184,141.547,374.128,374.128,374.128,-10.386,-79.2038,-12.1569,1386.97,505.508,101.33,53.5207,53.5207,53.5206
1089,0,-17.356,0,0,-17.4289,2.02779,-5.16036,-0.194072,-0.0594365,-0.118337,-5.71872,3.49806e-15,-19.4923,0,0,0.0298324,5.07305,17.5097,-9.41867,949.268,669.146,516.03,416.687,416.687,416.687,41.9092,-10.6614,19.5189,605.865,728.633,225.385,167.19,167.19,167.19,-3.74823,19.0223,-42.891,3.48121,-10.2325,7.94303,0.836782,0.0677988,0.136581,-355.632,29.3185,2.69097,0,0,0.124076,40.2955,14.2187,-44.2597,0.0587578,-0.156264,0.659431,-18.4461,-18.2252,-18.9142,0,0,0.0507874,20.6765,-3.78649,0.822648,17.9885,56.8769,40.1211,614.284,642.897,308.502,370.932,370.932,370.932,41.9092,-10.6614,19.5189,608.534,766.563,184.642,55.7299,55.7299,55.7299,-3.89357,20.6414,-0.130175,1071.53,559.597,916.077,126.456,126.456,126.456,-11.5895,0,0,-11.909,3.38554,-13.2086,0.00281848,-0.210455,-0.662148,-1.85319,4.37257e-15,25.9058,0,0,0.0357768,-0.345001,-20.1684,21.8429,1212.58,521.412,529.491,416.021,416.021,416.021,-10.1511,-78.6909,-13.1799,1333.14,524.773,102.999,160.562,160.562,160.562,-78.7404,3.47949,-14.9588,40.5783,6.84453,19.6303,-1.02753,0.519595,0.956914,973.288,-496.87,2.24834,0,0,2.6081,15.0565,8.85808,-24.932,-1.48818,0.0122534,0.422071,-652.712,17.1069,25.0375,0,0,-0.937994,20.6765,3.78649,-0.822648,6.17247,-2.31922,-3.04971,1229.75,563.666,134.864,373.254,373.254,373.254,-10.1511,-78.6909,-13.1799,1383.85,510.958,92.903,53.5207,53.5207,53.5207
1090,0,-16.2232,0,0,-16.2777,1.95198,-4.63019,-0.234192,-0.0198531,-0.120381,-11.185,-8.74514e-16,-8.20737,0,0,0.0297788,5.16807,16.8574,-10.7866,955.973,670.373,506.063,418.131,418.131,418.131,40.5983,-8.75689,16.6763,600.216,731.539,236.224,167.19,167.19,167.19,-3.03478,16.2998,-41.286,3.70008,-10.2219,9.5233,0.734854,0.198013,0.294968,-332.938,105.824,-0.845042,0,0,0.173919,44.6392,15.0042,-42.3422,0.0511337,-0.0711783,0.751591,-13.4492,-0.70477,-8.48611,0,0,0.0896534,20.119,-3.54766,0.623122,18.767,60.4257,37.7561,609.231,647.656,321.149,369.623,369.623,369.623,40.5983,-8.75689,16.6763,602.433,768.311,194.406,55.7299,55.7299,55.7299,-3.62042,20.0931,0.00633497,1073.53,558.913,908.519,126.456,126.456,126.456,-11.2587,0,0,-11.6268,3.56824,-14.36,-0.0383594,-0.2052,-0.609727,-9.20774,5.24708e-15,22.2981,0,0,0.0680566,-0.0760846,-19.3699,22.0459,1208.57,521.686,520.673,414.955,414.955,414.955,-10.3224,-78.2604,-14.2823,1325.45,530.189,95.0668,160.562,160.562,160.562,-78.2403,4.24447,-15.7233,39.1847,6.72105,19.8989,-0.856527,0.55914,1.05613,834.151,-481.752,-9.65254,0,0,2.17379,14.3144,9.50405,-25.0323,-1.34877,0.0494915,0.46198,-595.301,18.5916,20.7082,0,0,-0.0532258,20.119,3.54766,-0.623122,7.11268,-1.89483,-2.86219,1222.85,570.372,127.861,372.075,372.075,372.075,-10.3224,-78.2604,-14.2823,1375.88,515.686,84.567,53.5207,53.5207,53.5206
1091,0,-15.0462,0,0,-15.0825,1.85203,-3.92995,-0.274285,0.021824,-0.112769,-17.3513,1.74903e-15,3.61665,0,0,0.0232239,5.31874,16.1388,-12.2195,963.113,671.794,494.799,419.732,419.732,419.732,38.9601,-6.74558,13.9281,596.036,733.99,246.843,167.19,167.19,167.19,-2.1118,13.7507,-39.3902,3.98044,-10.3098,11.0968,0.629114,0.310613,0.494702,-317.434,175.033,-7.86573,0,0,0.265359,49.1965,15.9429,-40.1906,0.0337716,0.0108833,0.835563,-4.80544,16.1531,2.63742,0,0,0.083904,19.5576,-3.36298,0.502001,19.4358,64.1259,35.3617,605.99,652.484,333.951,368.151,368.151,368.151,38.96,-6.74562,13.9281,597.623,769.356,203.802,55.7299,55.7299,55.7299,-3.41586,19.5371,0.0769713,1075.34,558.107,899.956,126.456,126.456,126.456,-9.94724,0,0,-10.3568,3.84539,-16.0835,-0.0970928,-0.195668,-0.534321,-16.1212,-1.09314e-14,18.1218,0,0,0.107605,0.200135,-18.6973,22.472,1205.03,522.285,511.396,413.802,413.802,413.802,-10.8066,-78.0759,-15.377,1313.47,535.216,87.4081,160.562,160.562,160.562,-78.016,4.78788,-16.706,37.8982,6.74632,20.393,-0.612529,0.560537,1.21923,649.998,-435.506,-19.261,0,0,1.64551,14.3152,10.4191,-24.8202,-1.15286,0.0890966,0.540888,-514.6,19.9444,15.8612,0,0,0.61402,19.5576,3.36298,-0.502001,8.00447,-0.812487,-2.2139,1211.68,577.128,120.553,370.728,370.728,370.728,-10.8066,-78.076,-15.3769,1363.61,519.83,76.7643,53.5206,53.5207,53.5207
1092,0,-13.7585,0,0,-13.7799,1.74302,-3.16492,-0.308951,0.057864,-0.0965376,-23.2211,-8.74514e-15,14.0996,0,0,0.0204574,5.54309,15.3589,-13.7038,970.615,673.493,482.494,421.417,421.417,421.417,37.2955,-4.69653,11.3783,593.509,736.35,257.514,167.19,167.19,167.19,-0.97939,11.4713,-37.5146,4.33484,-10.5152,12.6449,0.542275,0.389462,0.732228,-319.065,225.57,-15.8994,0,0,0.394767,53.9169,17.0269,-37.9685,0.00241782,0.0758122,0.907342,6.50611,27.8461,12.6906,0,0,0.0291585,19.0078,-3.23813,0.465305,20.0782,67.9036,33.1444,604.815,657.314,346.708,366.525,366.525,366.525,37.2955,-4.69658,11.3783,594.265,770.287,213.315,55.7299,55.7299,55.7299,-3.2855,18.9895,0.0761806,1076.85,557.177,890.538,126.456,126.456,126.456,-7.67905,0,0,-8.0878,4.19859,-18.2367,-0.164398,-0.181985,-0.439532,-21.6254,-7.43337e-15,13.9106,0,0,0.148397,0.517315,-18.1761,23.0552,1202.04,523.383,501.771,412.64,412.64,412.64,-11.4665,-78.2315,-16.4138,1297.83,539.875,80.3436,160.562,160.562,160.562,-78.1606,5.13112,-17.7834,36.7542,6.95082,21.0489,-0.33288,0.514584,1.44402,445.791,-356.438,-26.0972,0,0,1.11019,15.0581,11.5139,-24.2074,-0.923881,0.118205,0.656179,-418.667,24.2626,11.1733,0,0,0.989341,19.0078,3.23813,-0.465305,8.81618,0.859419,-1.08961,1196.74,583.717,113.125,369.337,369.337,369.337,-11.4665,-78.2315,-16.4138,1347.71,523.529,69.8876,53.5207,53.5207,53.5206
1093,0,-12.3464,0,0,-12.3578,1.64067,-2.44553,-0.334307,0.0819234,-0.0754879,-28.0521,1.57413e-14,21.6418,0,0,0.0278863,5.85023,14.5148,-15.2146,978.453,675.488,469.446,423.096,423.096,423.096,35.8879,-2.66248,9.08118,592.854,738.995,268.386,167.19,167.19,167.19,0.328369,9.49807,-35.946,4.78374,-10.8433,14.146,0.49364,0.427469,1.00573,-343.592,250.46,-21.6796,0,0,0.547612,58.7543,18.2147,-35.8158,-0.0472633,0.115831,0.965974,18.6278,31.3459,20.0854,0,0,-0.0584569,18.4854,-3.1751,0.513448,20.7923,71.6743,31.2681,605.903,662.072,359.174,364.759,364.759,364.759,35.8879,-2.66244,9.08119,592.595,771.71,223.269,55.7299,55.7299,55.7299,-3.23027,18.4663,0.00331352,1077.97,556.136,880.451,126.456,126.456,126.456,-4.59106,0,0,-4.90719,4.60609,-20.6553,-0.228961,-0.163602,-0.330227,-25.0175,-5.68434e-15,10.0927,0,0,0.180133,0.899594,-17.8258,23.7221,1199.62,525.102,491.937,411.54,411.54,411.54,-12.1433,-78.7429,-17.3876,1279.3,544.166,74.1582,160.562,160.562,160.562,-78.6818,5.35029,-18.8393,35.7837,7.35051,21.7945,-0.0609701,0.423325,1.71469,248.675,-250.502,-30.6072,0,0,0.643244,16.5147,12.7041,-23.1532,-0.69194,0.125901,0.795959,-316.98,33.0007,7.24469,0,0,1.06973,18.4854,3.1751,-0.513448,9.53285,3.03208,0.470788,1178.71,589.906,105.895,368.002,368.002,368.002,-12.1433,-78.7429,-17.3876,1328.96,526.883,64.217,53.5207,53.5207,53.5206
1094,0,-10.8392,0,0,-10.845,1.5574,-1.85967,-0.348276,0.0904748,-0.0546704,-31.4937,-1.74903e-14,25.2426,0,0,0.0444982,6.24045,13.5913,-16.709,986.668,677.721,455.983,424.67,424.67,424.67,34.9521,-0.68185,7.03589,594.289,742.232,279.464,167.19,167.19,167.19,1.75476,7.81399,-34.8974,5.3583,-11.2835,15.5689,0.497322,0.428044,1.31535,-391.817,248.588,-22.4015,0,0,0.713604,63.6749,19.4259,-33.8287,-0.119072,0.130663,1.0116,29.3036,25.7672,23.7455,0,0,-0.153394,18.0067,-3.1717,0.641602,21.6733,75.3525,29.8306,609.363,666.686,371.091,362.895,362.895,362.895,34.9521,-0.681865,7.03592,592.889,774.116,233.777,55.7299,55.7299,55.7299,-3.24628,17.9841,-0.137757,1078.6,555.009,869.915,126.456,126.456,126.456,-0.906502,0,0,-0.985988,5.04275,-23.163,-0.2793,-0.139759,-0.214965,-25.9647,1.44295e-14,6.902,0,0,0.19306,1.35788,-17.6533,24.4004,1197.73,527.489,482.056,410.559,410.559,410.559,-12.6879,-79.5532,-18.3262,1258.65,548.049,69.0546,160.562,160.562,160.562,-79.5059,5.55609,-19.7825,35.0081,7.94277,22.5573,0.15579,0.302759,2.00802,86.3839,-132.463,-33.7011,0,0,0.293327,18.6216,13.9123,-21.6825,-0.493465,0.107982,0.938574,-220.076,44.9668,4.41316,0,0,0.920673,18.0067,3.1717,-0.641602,10.1544,5.60158,2.3679,1158.36,595.471,99.2379,366.795,366.795,366.795,-12.6879,-79.5532,-18.3261,1308.17,529.935,59.8819,53.5207,53.5207,53.5207
1095,0,-9.28912,0,0,-9.29215,1.49964,-1.45304,-0.350151,0.0830719,-0.0377872,-33.5364,-6.99611e-15,24.6377,0,0,0.0638209,6.70581,12.5584,-18.1225,995.382,680.057,442.443,426.043,426.043,426.043,34.6014,1.21287,5.19666,597.998,746.23,290.619,167.19,167.19,167.19,3.2282,6.36267,-34.4781,6.10038,-11.8098,16.8684,0.551797,0.401387,1.65609,-458.035,223.969,-16.9343,0,0,0.899968,68.6563,20.5408,-32.0586,-0.214324,0.127035,1.04086,37.0054,12.3498,23.3,0,0,-0.239558,17.5873,-3.22107,0.840395,22.7962,78.8561,28.8567,615.204,671.105,382.217,361.022,361.022,361.022,34.6014,1.21293,5.19668,595.411,777.778,244.751,55.7299,55.7299,55.7299,-3.32457,17.5587,-0.33921,1078.68,553.836,859.177,126.456,126.456,126.456,3.10398,0,0,3.44181,5.48056,-25.5853,-0.30694,-0.110791,-0.105224,-24.578,8.08926e-15,4.38375,0,0,0.182906,1.88821,-17.6468,25.0277,1196.24,530.491,472.3,409.735,409.734,409.734,-12.9938,-80.5489,-19.2639,1236.67,551.463,65.1235,160.562,160.562,160.562,-80.4993,5.85615,-20.5587,34.4319,8.704,23.2744,0.278161,0.178552,2.29766,-19.1021,-21.4062,-35.9988,0,0,0.0657689,21.2727,15.0716,-19.8867,-0.359481,0.0689526,1.05601,-136.976,56.8555,2.65784,0,0,0.649521,17.5873,3.22107,-0.840395,10.6905,8.45437,4.45481,1136.51,600.234,93.5079,365.763,365.763,365.763,-12.9938,-80.5489,-19.264,1286.09,532.668,56.852,53.5207,53.5207,53.5206
1096,0,-7.75376,0,0,-7.75555,1.46745,-1.2264,-0.340226,0.0610539,-0.0262378,-34.3662,1.39922e-14,20.201,0,0,0.0786216,7.23089,11.3728,-19.3743,1004.79,682.303,429.177,427.13,427.13,427.13,34.8378,2.98734,3.49354,604.095,750.986,301.626,167.19,167.19,167.19,4.66633,5.06415,-34.6866,7.06035,-12.3828,17.9882,0.645339,0.361808,2.01928,-532.688,183.646,-5.78659,0,0,1.13259,73.6759,21.4119,-30.5236,-0.33046,0.11466,1.04682,41.5359,-6.60669,19.0369,0,0,-0.32018,17.2408,-3.31182,1.09675,24.2002,82.1078,28.3025,623.34,675.304,392.355,359.285,359.285,359.285,34.8378,2.98735,3.49352,600.367,782.701,255.952,55.7299,55.7299,55.7299,-3.4516,17.2037,-0.589875,1078.13,552.665,848.504,126.456,126.456,126.456,7.1633,0,0,8.10167,5.89127,-27.771,-0.309008,-0.0792151,-0.0144444,-21.4115,3.0608e-15,2.49536,0,0,0.153416,2.47276,-17.7717,25.5593,1194.92,533.957,462.836,409.083,409.083,409.083,-13.0228,-81.5846,-20.2146,1214.07,554.344,62.3331,160.562,160.562,160.562,-81.5016,6.31467,-21.1529,34.0394,9.59007,23.9015,0.282844,0.0804662,2.56381,-54.0237,63.5103,-37.3276,0,0,-0.0676347,24.3176,16.1309,-17.9058,-0.310602,0.0213037,1.12103,-74.3487,64.541,1.69702,0,0,0.371637,17.2408,3.31182,-1.09675,11.1543,11.4724,6.56339,1113.91,604.101,88.9638,364.924,364.924,364.924,-13.0227,-81.5847,-20.2146,1263.44,535.031,54.9567,53.5207,53.5207,53.5207
1097,0,-6.28543,0,0,-6.2867,1.45639,-1.14849,-0.319543,0.0269041,-0.0183098,-34.2117,-3.49806e-15,12.7987,0,0,0.0844296,7.79315,9.98324,-20.3772,1015.13,684.225,416.533,427.873,427.873,427.873,35.5638,4.59969,1.85645,612.609,756.342,312.191,167.19,167.19,167.19,5.97721,3.82994,-35.4227,8.29127,-12.9537,18.8693,0.755058,0.32175,2.38856,-603.817,135.781,9.02393,0,0,1.44067,78.6949,21.8868,-29.2215,-0.457797,0.10312,1.02035,44.5819,-28.4698,11.7775,0,0,-0.415494,16.978,-3.42833,1.39541,25.8732,85.0358,28.0673,633.593,679.279,401.359,357.866,357.866,357.866,35.5638,4.59971,1.85643,607.879,788.644,267.024,55.7299,55.7299,55.7299,-3.60966,16.9304,-0.876799,1076.95,551.553,838.17,126.456,126.456,126.456,11.0249,0,0,12.7075,6.25118,-29.616,-0.288936,-0.0493974,0.0479315,-17.353,-1.87474e-14,1.20902,0,0,0.114833,3.08345,-17.9708,25.9705,1193.43,537.648,453.808,408.593,408.593,408.593,-12.8097,-82.513,-21.1583,1191.42,556.655,60.5434,160.562,160.562,160.562,-82.3628,6.93081,-21.5809,33.793,10.5402,24.4171,0.174339,0.0283562,2.79181,-19.2948,111.153,-36.8753,0,0,-0.146363,27.5681,17.0585,-15.8954,-0.344894,-0.0206838,1.11589,-33.9127,65.3173,1.21866,0,0,0.165591,16.978,3.42833,-1.39541,11.5587,14.5383,8.53751,1091.21,607.063,85.7199,364.273,364.273,364.273,-12.8098,-82.513,-21.1584,1240.74,536.969,53.9291,53.5207,53.5207,53.5206
1098,0,-4.92753,0,0,-4.92857,1.46015,-1.17501,-0.289748,-0.0156803,-0.0106824,-33.266,-1.04942e-14,3.63427,0,0,0.080433,8.3634,8.33919,-21.0541,1026.63,685.591,404.87,428.241,428.241,428.241,36.6084,5.99894,0.237384,623.462,762.02,321.971,167.19,167.19,167.19,7.06228,2.57839,-36.5135,9.84115,-13.4695,19.4613,0.853251,0.291185,2.74435,-658.814,88.281,24.661,0,0,1.83011,83.6439,21.8399,-28.1407,-0.580981,0.0993454,0.953146,48.7253,-50.739,2.71636,0,0,-0.542012,16.8061,-3.55172,1.7201,27.7419,87.5746,28.0126,645.708,683.04,409.133,356.952,356.953,356.952,36.6084,5.99891,0.237377,617.955,795.18,277.52,55.7299,55.7299,55.7299,-3.77807,16.7461,-1.1863,1075.13,550.553,828.443,126.456,126.456,126.456,14.5009,0,0,16.9989,6.54558,-31.0761,-0.254751,-0.0257662,0.0782501,-13.3929,4.29058e-15,0.521338,0,0,0.0786653,3.68772,-18.1694,26.2534,1191.35,541.282,445.33,408.226,408.226,408.226,-12.4429,-83.2157,-22.0505,1169.08,558.395,59.5381,160.562,160.562,160.562,-82.9729,7.64798,-21.8768,33.6347,11.4836,24.8214,-0.0219437,0.0326417,2.97734,72.3344,118.45,-33.8438,0,0,-0.183925,30.8153,17.8415,-13.9954,-0.444343,-0.0453069,1.03847,-13.8674,58.6433,1.05216,0,0,0.06028,16.8061,3.55172,-1.7201,11.9157,17.5411,10.2579,1068.83,609.197,83.733,363.785,363.784,363.784,-12.4429,-83.2157,-22.0505,1218.37,538.453,53.462,53.5207,53.5207,53.5207
1099,0,-3.71182,0,0,-3.71274,1.4731,-1.26621,-0.252919,-0.0617441,-0.000346501,-31.6824,-5.24708e-15,-5.93081,0,0,0.0685054,8.90669,6.4006,-21.3527,1039.48,686.201,394.548,428.244,428.244,428.244,37.7651,7.12498,-1.37521,636.476,767.685,330.58,167.19,167.19,167.19,7.82159,1.24836,-37.7471,11.7445,-13.8784,19.7338,0.914962,0.275082,3.06689,-686.391,47.2723,38.4436,0,0,2.26005,88.4231,21.2039,-27.263,-0.683131,0.105865,0.840952,55.9949,-71.3913,-6.77428,0,0,-0.693214,16.7276,-3.661,2.05494,29.6748,89.6682,27.988,659.378,686.595,415.609,356.688,356.688,356.688,37.7651,7.12502,-1.37524,630.479,801.801,286.923,55.7299,55.7299,55.7299,-3.93432,16.6544,-1.50523,1072.7,549.717,819.576,126.456,126.456,126.456,17.4776,0,0,20.7793,6.77021,-32.1604,-0.215799,-0.0103432,0.0800123,-10.3217,1.99499e-15,0.345378,0,0,0.0519537,4.25489,-18.2825,26.4119,1188.23,544.573,437.482,407.926,407.925,407.925,-12.0284,-83.6274,-22.8454,1147.24,559.606,59.0687,160.562,160.562,160.562,-83.2808,8.38583,-22.0818,33.4922,12.3484,25.1306,-0.25777,0.0901928,3.11984,195.948,90.4045,-27.9067,0,0,-0.157611,33.8499,18.4809,-12.3104,-0.577634,-0.04567,0.90441,-9.32697,45.8116,1.12626,0,0,0.0365337,16.7276,3.661,-2.05494,12.2365,20.3822,11.6523,1047,610.633,82.8235,363.418,363.418,363.418,-12.0283,-83.6274,-22.8454,1196.49,539.486,53.2659,53.5207,53.5206,53.5207
1100,0,-2.65595,0,0,-2.65673,1.49178,-1.39774,-0.21143,-0.105616,0.0139794,-29.6103,0,-14.5796,0,0,0.0518798,9.38444,4.14746,-21.2568,1053.78,685.915,385.931,427.929,427.929,427.929,38.8319,7.91108,-2.95515,651.375,773.012,337.618,167.19,167.19,167.19,8.16252,-0.191201,-38.9114,14.0145,-14.1348,19.6822,0.921571,0.273032,3.33976,-677.844,16.3745,48.7248,0,0,2.63789,92.9155,19.9889,-26.56,-0.750578,0.120534,0.684494,66.8541,-89.0809,-15.362,0,0,-0.837429,16.7406,-3.73466,2.38582,31.5006,91.273,27.8579,674.252,689.949,420.728,357.139,357.139,357.139,38.8319,7.91103,-2.95517,645.218,808.017,294.693,55.7299,55.7299,55.7299,-4.0558,16.6545,-1.82238,1069.73,549.086,811.794,126.456,126.456,126.456,19.9175,0,0,23.9403,6.92869,-32.91,-0.180166,-0.00265832,0.0609356,-8.53208,2.59621e-15,0.508087,0,0,0.0355966,4.762,-18.2254,26.453,1183.61,547.28,430.314,407.625,407.625,407.625,-11.6571,-83.7448,-23.5171,1125.9,560.359,58.8989,160.562,160.562,160.562,-83.2961,9.07302,-22.237,33.2866,13.07,25.3683,-0.47922,0.188464,3.22511,323.219,36.5589,-19.5576,0,0,-0.0301403,36.4844,18.9826,-10.906,-0.714523,-0.0205735,0.743234,-15.1555,29.1086,1.40113,0,0,0.0551062,16.7406,3.73466,-2.38582,12.5312,22.9811,12.6891,1025.75,611.531,82.7213,363.132,363.132,363.132,-11.657,-83.7448,-23.5171,1175.1,540.104,53.1156,53.5207,53.5207,53.5207
1101,0,-1.76106,0,0,-1.76171,1.51509,-1.56182,-0.167961,-0.141875,0.0308029,-27.2289,-5.24708e-15,-21.2274,0,0,0.0342157,9.75809,1.58671,-20.791,1069.48,684.673,379.366,427.376,427.376,427.376,39.6452,8.28781,-4.44991,667.813,777.739,342.71,167.19,167.19,167.19,8.00914,-1.73947,-39.8259,16.6371,-14.2031,19.3292,0.866074,0.280376,3.5524,-628.909,-3.39561,55.4723,0,0,2.84391,97.0085,18.2824,-25.9893,-0.778418,0.137969,0.490984,79.5981,-103.14,-21.9519,0,0,-0.931885,16.8391,-3.7523,2.70141,33.0412,92.3589,27.5234,689.96,693.1,424.415,358.274,358.273,358.274,39.6452,8.2878,-4.44994,661.85,813.432,300.327,55.7299,55.7299,55.7299,-4.12122,16.7415,-2.12956,1066.31,548.688,805.285,126.456,126.456,126.456,21.8454,0,0,26.4607,7.02833,-33.3748,-0.15325,-8.63228e-05,0.0306312,-7.96833,2.51423e-15,0.744348,0,0,0.0263574,5.19769,-17.9229,26.3813,1177.13,549.244,423.872,407.268,407.268,407.268,-11.3872,-83.6172,-24.0656,1104.94,560.743,58.8417,160.562,160.562,160.562,-83.0768,9.66419,-22.3792,32.9419,13.5984,25.556,-0.637905,0.308816,3.30125,427.917,-31.6473,-9.85035,0,0,0.21084,38.5709,19.3483,-9.81402,-0.831581,0.0269844,0.590404,-26.8813,10.8372,1.74936,0,0,0.0765124,16.8391,3.7523,-2.70141,12.806,25.2794,13.3656,1004.97,612.054,83.1259,362.9,362.9,362.9,-11.3873,-83.6171,-24.0655,1154.06,540.366,52.8763,53.5207,53.5207,53.5206
